72,0
93,1
131,1
134,0
136,1
165,0
169,0
170,1
192,1
208,0
248,1
277,1
289,0
296,0
337,1
339,1
343,1
350,0
357,1
396,0
421,1
423,1
437,1
440,1
444,1
477,1
527,1
535,1
537,1
547,1
568,1
573,0
594,0
614,1
640,1
657,0
685,1
687,1
698,0
700,0
702,0
711,0
715,1
716,1
722,0
726,1
731,0
757,1
769,1
779,0
784,0
789,0
801,1
817,0
835,1
844,0
859,0
869,1
872,1
894,1
900,1
904,1
912,1
918,1
926,1
938,1
948,1
962,0
967,0
998,1
1008,0
1017,1
1029,0
1059,0
1080,1
1086,1
1097,1
1107,0
1147,1
1170,1
1213,0
1218,1
1255,0
1257,1
1267,1
1272,1
1282,1
1286,1
1289,1
1310,0
1329,0
1358,0
1367,0
1387,1
1399,0
1414,0
1419,1
1445,1
1447,0
1453,1
1457,1
1473,0
1508,1
1539,1
1556,1
1601,1
1604,1
1626,1
1646,1
1660,1
1686,0
1692,0
1708,1
1768,1
1773,1
1784,0
1786,1
1797,1
1853,1
1860,0
1881,0
1903,1
1933,1
1953,1
1971,1
1986,0
1991,0
1994,0
1996,0
2002,0
2006,0
2026,0
2028,1
2039,0
2063,1
2098,1
2109,1
2128,1
2136,1
2156,1
2164,0
2166,0
2245,0
2252,1
2257,1
2272,1
2289,1
2292,0
2309,0
2321,0
2332,0
2352,0
2388,0
2393,1
2400,1
2416,1
2451,1
2457,1
2460,0
2463,1
2479,1
2490,1
2526,1
2530,0
2544,0
2562,0
2569,1
2571,1
2573,0
2589,1
2595,1
2633,0
2656,0
2663,0
2668,1
2699,1
2706,0
2742,1
2747,1
2756,0
2758,0
2767,0
2771,0
2791,0
2798,0
2807,1
2811,1
2856,1
2859,0
2869,1
2875,0
2889,1
2933,1
2956,1
3001,1
3008,1
3029,0
3052,1
3056,0
3062,0
3080,1
3095,1
3100,1
3104,1
3109,1
3116,1
3134,0
3138,1
3140,1
3149,1
3157,1
3162,1
3270,0
3274,0
3281,1
3312,1
3324,1
3337,0
3340,1
3411,1
3413,1
3432,1
3499,0
3519,1
3545,0
3565,1
3593,1
3613,0
3623,0
3691,1
3718,1
3730,0
3740,1
3750,0
3754,1
3762,1
3774,1
3782,0
3789,0
3815,1
3862,0
3866,1
3874,0
3878,0
3883,0
3888,1
3916,1
3919,1
3928,1
3938,0
3940,1
3943,1
3957,0
3978,0
3996,0
4000,1
4010,1
4014,0
4022,1
4030,1
4039,0
4062,1
4094,0
4103,1
4119,0
4139,0
4150,0
4206,0
4207,1
4214,1
4219,1
4224,0
4227,1
4230,0
4242,1
4246,0
4251,1
4261,0
4265,0
4267,0
4291,0
4294,1
4353,1
4366,1
4377,1
4394,0
4409,0
4416,1
4428,0
4435,1
4438,0
4453,0
4472,1
4482,0
4490,0
4492,0
4499,1
4505,1
4513,0
4530,0
4550,1
4554,1
4579,1
4582,0
4622,0
4642,0
4659,0
4674,0
4679,0
4710,1
4721,0
4739,0
4763,0
4802,0
4811,0
4824,0
4834,0
4835,1
4841,1
4844,0
4855,1
4864,0
4871,1
4894,0
4937,1
4944,0
4957,1
4959,1
4962,1
4976,0
5005,1
5011,1
5029,0
5030,0
5046,0
5054,0
5061,1
5066,1
5080,0
5093,1
5107,0
5117,0
5121,1
5128,1
5132,0
5134,0
5141,0
5142,0
5149,0
5160,1
5165,0
5168,0
5178,1
5198,0
5206,0
5212,0
5244,1
5252,0
5259,1
5266,1
5282,0
5284,0
5320,1
5334,0
5336,0
5344,0
5363,1
5364,0
5366,0
5378,1
5384,0
5396,0
5401,0
5406,0
5418,1
5425,1
5434,0
5442,1
5482,1
5487,1
5505,0
5517,1
5551,1
5558,0
5561,1
5564,0
5592,1
5594,1
5599,1
5610,1
5619,1
5621,1
5635,0
5639,1
5643,1
5650,0
5659,1
5674,1
5682,0
5724,0
5726,1
5729,1
5744,1
5749,0
5753,0
5769,0
5776,0
5784,0
5788,1
5805,0
5810,0
5816,1
5818,0
5822,1
5859,1
5865,0
5871,0
5896,0
5901,0
5919,1
5932,1
5938,1
5952,0
5966,0
5975,0
5985,0
5993,1
6000,1
6005,0
6034,0
6041,0
6053,1
6073,0
6094,1
6123,0
6164,1
6172,1
6230,1
6263,0
6273,0
6277,1
6296,0
6305,0
6310,0
6318,0
6321,1
6333,1
6338,1
6355,0
6358,0
6364,0
6372,1
6384,0
6386,0
6390,1
6406,1
6411,0
6416,1
6436,0
6464,1
6472,1
6485,0
6505,0
6512,1
6522,0
6526,0
6545,1
6551,0
6568,0
6587,1
6592,1
6599,0
6616,0
6626,0
6628,0
6643,0
6647,1
6664,0
6674,1
6680,1
6713,1
6715,0
6718,1
6721,1
6723,0
6726,1
6734,1
6752,0
6755,0
6759,1
6770,1
6781,0
6788,1
6811,0
6817,0
6821,1
6835,0
6856,1
6861,0
6871,1
6888,0
6914,1
6933,1
6947,1
6955,0
6959,1
6965,1
6980,0
6995,1
6999,1
7003,1
7005,1
7008,0
7022,0
7030,1
7051,1
7060,0
7070,0
7108,0
7116,0
7124,1
7128,1
7141,0
7149,0
7165,0
7185,1
7187,1
7192,0
7199,1
7204,0
7220,1
7225,0
7249,0
7254,1
7261,0
7268,1
7272,1
7275,1
7302,0
7321,0
7328,1
7342,0
7344,1
7357,1
7360,0
7385,1
7401,0
7405,0
7415,0
7456,0
7473,1
7501,1
7503,1
7508,1
7536,1
7550,1
7576,0
7587,1
7595,0
7609,0
7623,1
7626,0
7630,1
7645,0
7649,0
7652,1
7678,1
7688,1
7750,0
7755,1
7758,0
7779,1
7788,1
7822,1
7825,1
7839,1
7861,1
7866,1
7880,1
7889,0
7919,0
7929,1
7934,0
7937,0
7948,1
7952,1
7964,0
7975,1
7989,0
8006,0
8008,1
8020,0
8028,1
8034,0
8052,1
8058,0
8070,1
8100,1
8118,1
8144,0
8157,0
8163,0
8167,0
8170,0
8209,0
8217,1
8222,0
8227,0
8244,0
8270,1
8276,1
8287,1
8302,0
8311,1
8321,1
8335,1
8358,0
8360,1
8365,1
8383,0
8399,1
8418,1
8428,0
8453,0
8458,0
8462,0
8467,0
8473,1
8506,1
8519,0
8526,0
8535,0
8574,1
8582,0
8590,0
8596,1
8635,1
8647,0
8678,0
8685,1
8689,1
8696,1
8711,1
8729,1
8742,1
8756,1
8762,0
8790,0
8793,0
8803,0
8812,1
8817,0
8824,1
8833,0
8835,1
8842,0
8874,0
8897,0
8904,0
8923,0
8927,1
8950,0
8958,1
8966,1
8972,1
8985,0
8989,1
9001,1
9015,0
9025,0
9049,1
9052,1
9055,0
9062,0
9083,1
9132,1
9136,0
9175,0
9177,1
9186,1
9189,0
9212,1
9220,0
9233,1
9241,1
9248,1
9274,1
9283,0
9303,1
9321,1
9329,1
9344,1
9359,1
9368,1
9386,0
9407,0
9417,1
9421,1
9436,0
9450,0
9453,1
9461,1
9469,0
9481,1
9555,1
9574,1
9590,1
9597,1
9626,0
9681,0
9690,0
9705,1
9751,1
9757,0
9762,1
9768,0
9790,0
9797,0
9802,1
9805,1
9829,1
9833,1
9838,1
9849,1
9853,0
9856,1
9881,0
9891,0
9897,1
9916,0
9931,1
9954,1
9964,1
9973,0
9980,0
9986,0
10007,1
10014,1
10021,0
10041,1
10061,0
10069,1
10075,0
10117,0
10122,0
10130,0
10134,0
10144,1
10147,1
10162,0
10168,1
10178,1
10186,1
10190,0
10194,0
10209,0
10212,0
10222,1
10225,1
10235,0
10244,0
10330,1
10345,0
10360,1
10380,1
10382,1
10384,1
10393,1
10399,1
10411,1
10417,0
10437,1
10440,1
10445,1
10451,1
10487,0
10498,0
10504,1
10507,1
10516,1
10529,1
10537,1
10578,1
10597,0
10610,0
10618,1
10663,1
10693,0
10696,1
10709,0
10713,1
10718,0
10721,0
10729,0
10739,1
10740,1
10841,0
10867,1
10897,0
10900,0
10902,0
10929,0
10933,1
10948,0
10964,1
10970,1
10973,0
10979,1
10986,0
10988,1
10995,1
11012,1
11015,0
11023,0
11028,1
11042,1
11044,1
11054,0
11055,1
11069,0
11082,0
11101,0
11113,0
11121,1
11126,0
11132,1
11143,0
11153,1
11160,0
11190,1
11200,0
11203,0
11219,1
11223,0
11228,0
11243,1
11278,1
11282,1
11295,1
11299,1
11311,0
11314,1
11324,1
11326,1
11329,0
11343,1
11366,1
11369,1
11376,0
11384,0
11406,1
11423,1
11430,0
11488,1
11520,1
11529,1
11534,0
11541,0
11543,1
11601,1
11636,1
11667,1
11686,0
11698,1
11701,0
11706,0
11711,1
11758,0
11770,0
11785,1
11807,1
11829,0
11830,1
11856,1
11867,0
11877,0
11881,0
11885,0
11888,0
11901,0
11908,0
11947,1
11957,0
11964,0
11997,1
12021,1
12030,0
12059,1
12072,0
12129,1
12132,1
12139,0
12159,1
12180,1
12204,1
12232,1
12239,0
12300,1
12315,0
12317,0
12329,1
12332,1
12334,0
12338,0
12342,0
12368,0
12373,0
12377,1
12405,0
12429,1
12432,1
12448,0
12461,1
12479,1
12483,1
12492,1
12509,1
12513,1
12520,1
12531,1
12555,1
12557,1
12575,1
12585,1
12604,1
12612,1
12649,1
12661,1
12667,0
12684,1
12702,0
12708,0
12711,0
12724,1
12742,0
12781,0
12784,1
12792,1
12813,1
12833,0
12838,1
12850,0
12867,1
12870,1
12877,0
12895,0
12914,0
12917,1
12930,1
12932,1
12948,0
12952,0
12962,1
12981,1
12987,1
12995,1
13008,1
13018,1
13020,1
13045,1
13066,0
13107,1
13125,1
13150,0
13170,1
13223,1
13248,0
13253,0
13265,0
13289,0
13306,1
13316,1
13321,1
13323,0
13330,1
13345,1
13375,1
13428,1
13435,0
13438,0
13458,1
13506,1
13513,0
13517,1
13519,1
13529,1
13531,1
13567,1
13570,1
13577,0
13631,1
13636,1
13649,0
13650,1
13669,1
13709,1
13714,1
13725,1
13730,1
13736,1
13768,0
13785,1
13821,0
13839,0
13859,1
13867,1
13888,1
13900,0
13907,1
13914,0
13918,0
13930,1
13938,0
13946,1
13954,0
13955,1
13961,1
13965,1
13992,1
13994,1
14031,0
14040,1
14042,1
14065,0
14066,0
14090,0
14105,1
14118,1
14122,1
14125,1
14129,0
14177,0
14181,1
14191,0
14201,1
14203,0
14210,0
14213,0
14243,0
14245,1
14252,1
14270,1
14271,1
14280,0
14287,0
14297,0
14299,0
14320,0
14321,1
14325,1
14353,0
14371,0
14389,1
14402,0
14460,0
14469,0
14475,1
14479,1
14488,1
14494,1
14504,0
14506,1
14524,0
14530,1
14556,1
14582,1
14614,1
14628,0
14641,1
14645,1
14676,1
14694,0
14700,0
14711,0
14715,1
14721,0
14727,1
14739,0
14779,1
14786,0
14804,0
14817,1
14864,0
14870,0
14876,1
14916,0
14918,1
14922,1
14954,1
14961,0
14970,0
14973,1
15027,1
15031,0
15044,0
15047,0
15063,1
15070,1
15084,0
15128,1
15133,1
15142,0
15159,0
15164,1
15174,1
15179,0
15221,1
15230,0
15237,0
15239,0
15249,1
15265,1
15275,1
15287,1
15292,0
15304,0
15318,1
15330,1
15352,1
15362,1
15368,1
15370,0
15373,0
15385,1
15406,1
15411,1
15454,1
15463,0
15477,1
15486,0
15505,1
15509,0
15525,1
15537,1
15555,0
15557,1
15582,1
15620,1
15648,1
15673,0
15678,0
15684,0
15695,1
15735,0
15741,1
15749,0
15752,1
15759,1
15771,1
15779,1
15794,0
15833,1
15836,1
15848,0
15853,1
15858,0
15877,0
15887,0
15904,1
15912,0
15918,1
15927,0
15931,0
15942,1
15950,0
15953,0
15986,1
16005,0
16014,1
16040,0
16075,0
16103,1
16107,0
16113,0
16129,0
16159,1
16168,0
16196,1
16202,1
16206,0
16227,1
16233,0
16241,0
16267,1
16272,1
16276,1
16292,1
16298,1
16304,1
16314,1
16336,1
16369,1
16390,1
16393,1
16396,0
16406,1
16417,1
16425,1
16441,0
16445,1
16448,1
16450,0
16463,0
16465,1
16467,0
16485,1
16497,0
16504,0
16525,0
16553,1
16556,0
16566,0
16614,0
16620,1
16630,0
16632,0
16641,0
16648,0
16657,1
16661,0
16700,1
16707,0
16711,0
16723,0
16727,0
16797,1
16811,1
16821,0
16826,1
16829,1
16854,1
16863,1
16866,1
16903,1
16913,0
16929,1
16939,1
16940,0
16947,1
17003,1
17010,1
17025,0
17038,1
17042,0
17052,0
17058,0
17063,0
17070,0
17085,1
17097,1
17107,1
17120,0
17122,0
17136,0
17144,0
17147,0
17173,1
17176,0
17206,0
17210,1
17218,1
17227,1
17237,1
17264,0
17270,0
17276,1
17283,1
17288,1
17309,0
17320,1
17334,0
17340,0
17348,1
17366,1
17367,1
17377,1
17381,0
17439,1
17442,1
17449,1
17466,1
17489,0
17492,1
17500,1
17508,0
17522,1
17534,1
17551,0
17567,1
17581,0
17586,0
17590,1
17598,1
17601,0
17603,1
17625,0
17626,1
17630,1
17663,1
17672,1
17703,1
17747,1
17751,1
17759,0
17775,1
17786,1
17794,1
17819,0
17822,1
17843,1
17856,0
17879,1
17904,0
17921,0
17962,0
17968,0
18003,0
18011,1
18044,0
18050,1
18069,0
18074,1
18085,1
18114,1
18153,1
18193,1
18200,1
18205,0
18212,1
18216,1
18234,1
18258,1
18265,1
18277,0
18301,1
18305,1
18308,1
18316,0
18322,1
18331,1
18337,1
18359,0
18361,0
18370,0
18379,0
18390,1
18431,1
18433,0
18492,1
18509,1
18517,1
18534,1
18539,1
18570,0
18592,0
18610,1
18676,0
18694,1
18707,0
18713,0
18743,1
18753,0
18772,1
18795,1
18833,1
18854,0
18857,1
18872,1
18888,1
18893,0
18912,1
18925,0
18932,1
18941,1
18969,1
18971,1
18983,1
19001,0
19007,0
19011,1
19038,1
19044,1
19067,0
19079,0
19089,1
19095,1
19099,1
19111,1
19121,1
19150,1
19195,0
19208,1
19224,0
19228,0
19235,1
19249,0
19259,1
19274,0
19278,1
19315,1
19331,1
19343,1
19354,0
19367,0
19375,0
19400,1
19409,1
19444,1
19467,0
19468,1
19479,1
19496,0
19518,1
19539,0
19546,1
19557,1
19564,1
19574,1
19576,1
19608,1
19630,0
19640,1
19645,1
19659,0
19662,0
19674,0
19684,0
19690,1
19713,0
19744,0
19754,0
19760,1
19776,1
19804,0
19807,1
19813,1
19851,0
19864,1
19867,1
19899,1
19907,1
19911,1
19920,0
19932,1
19938,1
19945,0
19956,1
19981,0
20023,1
20027,0
20047,1
20052,1
20064,1
20070,1
20081,1
20086,0
20135,0
20165,1
20180,0
20210,1
20236,1
20249,1
20252,0
20264,1
20282,1
20291,0
20303,0
20310,1
20319,1
20348,1
20377,0
20402,0
20407,1
20431,1
20474,1
20499,0
20505,1
20521,1
20528,0
20536,1
20547,1
20554,0
20558,1
20561,1
20567,0
20604,0
20655,1
20658,1
20672,1
20682,1
20686,1
20702,1
20704,1
20708,0
20732,1
20735,0
20739,1
20746,1
20755,1
20764,0
20767,1
20779,0
20814,1
20816,1
20833,1
20868,1
20883,1
20908,1
20915,0
20927,1
20947,1
20975,0
20996,0
21011,1
21020,1
21021,1
21028,1
21084,1
21090,0
21099,1
21111,1
21113,1
21128,0
21132,0
21166,0
21168,0
21174,0
21178,0
21185,1
21212,0
21230,0
21233,0
21254,0
21260,0
21272,0
21303,0
21318,0
21338,1
21341,0
21343,1
21358,1
21373,1
21402,1
21404,1
21409,0
21411,0
21413,0
21418,1
21420,0
21424,0
21446,1
21456,1
21497,1
21597,1
21605,0
21614,1
21630,1
21648,0
21658,0
21671,1
21673,0
21692,1
21769,0
21773,1
21775,0
21781,0
21800,0
21803,0
21823,1
21840,1
21858,1
21866,1
21871,1
21881,0
21912,1
21948,1
21952,0
21983,1
22012,0
22033,0
22042,1
22049,1
22063,1
22070,0
22093,0
22103,0
22124,1
